video,window_index,window_start_sec,window_end_sec,roi_id,roi_label,roi_kind,method,preprocess,peak_rank,peak_bpm,bpm_min,bpm_max,bpm_target,target_abs_error,range_error,within_range,snr,total_power_ratio,spectral_entropy,h2_ratio,half_ratio,valid_fraction,box_motion,color_cv,roi_motion,mask_valid_fraction,mask_area,mask_area_change,roi_motion_coherence,bg_motion_coherence,mask_motion_coherence,roi_motion_peak_bpm,bg_motion_peak_bpm,mask_motion_peak_bpm,artifact_100bpm,artifact_state,quality_score,segmentation_score
6.mp4,5,25.0,44.933,animal_face_intersection,Animal mask inside face box,mask_face,chrom,bg_motion_residual,1,104.59,90.0,90.0,90.0,14.59,14.59,False,54.217,0.029824,0.795218,0.014478,0.001618,0.5503,0.002422,0.082017,0.075329,1.0,0.091859,0.002894,0.0,0.0,0.0,118.213,110.303,127.002,True,100bpm_artifact,5.980915,5.460915
6.mp4,5,25.0,44.933,animal_face_intersection,Animal mask inside face box,mask_face,chrom,bg_motion_residual,2,126.562,90.0,90.0,90.0,36.562,36.562,False,31.694,0.017434,0.795218,0.001806,0.002768,0.5503,0.002422,0.082017,0.075329,1.0,0.091859,0.002894,0.0,0.0,1.0,118.213,110.303,127.002,False,motion_locked_peak,4.891107,3.421107
6.mp4,5,25.0,44.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,raw,1,95.361,90.0,90.0,90.0,5.361,5.361,False,52.735,0.039603,0.817546,0.005698,0.017443,0.3273,0.002422,0.034046,0.082833,1.0,0.091859,0.002894,0.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,5.961528,5.441528
6.mp4,5,25.0,44.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,raw,2,101.953,90.0,90.0,90.0,11.953,11.953,False,18.034,0.013543,0.817546,0.006692,0.051007,0.3273,0.002422,0.034046,0.082833,1.0,0.091859,0.002894,1.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,4.012517,2.292517
6.mp4,5,25.0,44.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,bg_motion_residual,1,95.361,90.0,90.0,90.0,5.361,5.361,False,53.848,0.039798,0.816446,0.005386,0.016562,0.3273,0.002422,0.034046,0.082833,1.0,0.091859,0.002894,0.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,5.987861,5.647861
6.mp4,5,25.0,44.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,bg_motion_residual,2,101.953,90.0,90.0,90.0,11.953,11.953,False,18.404,0.013602,0.816446,0.005739,0.04846,0.3273,0.002422,0.034046,0.082833,1.0,0.091859,0.002894,1.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,4.036502,2.496502
6.mp4,5,25.0,44.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,raw,1,101.514,90.0,90.0,90.0,11.514,11.514,False,67.419,0.041874,0.809466,0.008691,0.003033,0.3273,0.002422,0.034046,0.082833,1.0,0.091859,0.002894,1.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,6.266538,4.546538
6.mp4,5,25.0,44.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,raw,2,130.957,90.0,90.0,90.0,40.957,40.957,False,21.065,0.013084,0.809466,0.000202,0.009707,0.3273,0.002422,0.034046,0.082833,1.0,0.091859,0.002894,0.0,0.0,1.0,100.635,110.303,127.002,False,motion_locked_peak,4.167171,2.697171
6.mp4,5,25.0,44.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,bg_motion_residual,1,101.514,90.0,90.0,90.0,11.514,11.514,False,67.258,0.041871,0.809596,0.00885,0.00308,0.3273,0.002422,0.034046,0.082833,1.0,0.091859,0.002894,1.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,6.263876,4.723876
6.mp4,5,25.0,44.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,bg_motion_residual,2,130.957,90.0,90.0,90.0,40.957,40.957,False,20.965,0.013052,0.809596,0.000218,0.009879,0.3273,0.002422,0.034046,0.082833,1.0,0.091859,0.002894,0.0,0.0,1.0,100.635,110.303,127.002,False,motion_locked_peak,4.161032,2.871032
6.mp4,5,25.0,44.933,mask_upper_body,Mask upper body,mask_body,green,raw,1,95.361,90.0,90.0,90.0,5.361,5.361,False,32.734,0.027197,0.844894,0.018652,0.021946,0.3368,0.002422,0.095644,0.092409,1.0,0.091859,0.002894,0.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,5.201813,4.681813
6.mp4,5,25.0,44.933,mask_upper_body,Mask upper body,mask_body,green,raw,2,101.953,90.0,90.0,90.0,11.953,11.953,False,17.821,0.014806,0.844894,0.004644,0.040312,0.3368,0.002422,0.095644,0.092409,1.0,0.091859,0.002894,1.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,4.018624,2.298624
6.mp4,5,25.0,44.933,mask_upper_body,Mask upper body,mask_body,green,bg_motion_residual,1,95.361,90.0,90.0,90.0,5.361,5.361,False,34.35,0.027367,0.84393,0.017876,0.020826,0.3368,0.002422,0.095644,0.092409,1.0,0.091859,0.002894,0.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,5.256072,4.916072
6.mp4,5,25.0,44.933,mask_upper_body,Mask upper body,mask_body,green,bg_motion_residual,2,101.953,90.0,90.0,90.0,11.953,11.953,False,18.657,0.014864,0.84393,0.005251,0.038343,0.3368,0.002422,0.095644,0.092409,1.0,0.091859,0.002894,1.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,4.067924,2.527924
6.mp4,5,25.0,44.933,mask_upper_body,Mask upper body,mask_body,chrom,raw,1,101.514,90.0,90.0,90.0,11.514,11.514,False,62.263,0.035772,0.798324,0.006576,0.003031,0.3368,0.002422,0.095644,0.092409,1.0,0.091859,0.002894,1.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,6.097577,4.377577
6.mp4,5,25.0,44.933,mask_upper_body,Mask upper body,mask_body,chrom,raw,2,113.379,90.0,90.0,90.0,23.379,23.379,False,16.757,0.009627,0.798324,0.001694,0.011263,0.3368,0.002422,0.095644,0.092409,1.0,0.091859,0.002894,0.0,1.0,0.0,100.635,110.303,127.002,False,motion_locked_peak,3.82132,2.35132
6.mp4,5,25.0,44.933,mask_upper_body,Mask upper body,mask_body,chrom,bg_motion_residual,1,101.514,90.0,90.0,90.0,11.514,11.514,False,62.526,0.035771,0.798235,0.00641,0.002974,0.3368,0.002422,0.095644,0.092409,1.0,0.091859,0.002894,1.0,0.0,0.0,100.635,110.303,127.002,True,100bpm_artifact,6.102002,4.562002
6.mp4,5,25.0,44.933,mask_upper_body,Mask upper body,mask_body,chrom,bg_motion_residual,2,113.379,90.0,90.0,90.0,23.379,23.379,False,16.806,0.009615,0.798235,0.001607,0.011064,0.3368,0.002422,0.095644,0.092409,1.0,0.091859,0.002894,0.0,1.0,0.0,100.635,110.303,127.002,False,motion_locked_peak,3.823823,2.533823
6.mp4,5,25.0,44.933,mask_lower_body,Mask lower body,mask_body,green,raw,1,94.922,90.0,90.0,90.0,4.922,4.922,False,28.082,0.021269,0.839358,0.005311,0.0512,0.244,0.002422,0.040948,0.076028,1.0,0.091859,0.002894,0.0,0.0,0.0,100.195,110.303,127.002,False,stable_mask_roi,4.837112,5.017112
6.mp4,5,25.0,44.933,mask_lower_body,Mask lower body,mask_body,green,raw,2,103.271,90.0,90.0,90.0,13.271,13.271,False,27.064,0.020498,0.839358,0.093633,0.053126,0.244,0.002422,0.040948,0.076028,1.0,0.091859,0.002894,1.0,0.0,0.0,100.195,110.303,127.002,True,100bpm_artifact,4.575795,2.855795
6.mp4,5,25.0,44.933,mask_lower_body,Mask lower body,mask_body,green,bg_motion_residual,1,94.922,90.0,90.0,90.0,4.922,4.922,False,28.657,0.021538,0.83838,0.004924,0.048815,0.244,0.002422,0.040948,0.076028,1.0,0.091859,0.002894,0.0,0.0,0.0,100.195,110.303,127.002,False,stable_mask_roi,4.866525,5.226525
6.mp4,5,25.0,44.933,mask_lower_body,Mask lower body,mask_body,green,bg_motion_residual,2,103.271,90.0,90.0,90.0,13.271,13.271,False,27.569,0.02072,0.83838,0.089835,0.050742,0.244,0.002422,0.040948,0.076028,1.0,0.091859,0.002894,1.0,0.0,0.0,100.195,110.303,127.002,True,100bpm_artifact,4.601578,3.061578
6.mp4,5,25.0,44.933,mask_lower_body,Mask lower body,mask_body,chrom,raw,1,115.137,90.0,90.0,90.0,25.137,25.137,False,20.831,0.018869,0.848793,0.00046,0.004682,0.244,0.002422,0.040948,0.076028,1.0,0.091859,0.002894,0.0,0.0,0.0,100.195,110.303,127.002,False,stable_mask_roi,4.463713,4.643713
6.mp4,5,25.0,44.933,mask_lower_body,Mask lower body,mask_body,chrom,raw,2,101.514,90.0,90.0,90.0,11.514,11.514,False,14.369,0.013016,0.848793,0.025271,0.006788,0.244,0.002422,0.040948,0.076028,1.0,0.091859,0.002894,1.0,0.0,0.0,100.195,110.303,127.002,True,100bpm_artifact,3.687177,1.967177
6.mp4,5,25.0,44.933,mask_lower_body,Mask lower body,mask_body,chrom,bg_motion_residual,1,114.697,90.0,90.0,90.0,24.697,24.697,False,20.926,0.018921,0.848788,0.000461,0.004489,0.244,0.002422,0.040948,0.076028,1.0,0.091859,0.002894,0.0,0.0,0.0,100.195,110.303,127.002,False,stable_mask_roi,4.469843,4.829843
6.mp4,5,25.0,44.933,mask_lower_body,Mask lower body,mask_body,chrom,bg_motion_residual,2,101.514,90.0,90.0,90.0,11.514,11.514,False,14.404,0.013024,0.848788,0.025809,0.006521,0.244,0.002422,0.040948,0.076028,1.0,0.091859,0.002894,1.0,0.0,0.0,100.195,110.303,127.002,True,100bpm_artifact,3.690023,2.150023
6.mp4,5,25.0,44.933,mask_left_body,Mask left body,mask_body,green,raw,1,116.016,90.0,90.0,90.0,26.016,26.016,False,39.5,0.026667,0.836476,0.001515,0.003797,0.1127,0.002422,0.03473,0.07448,1.0,0.091859,0.002894,0.0,0.0,0.0,100.635,110.303,127.002,False,stable_mask_roi,5.246247,5.347672
6.mp4,5,25.0,44.933,mask_left_body,Mask left body,mask_body,green,raw,2,109.863,90.0,90.0,90.0,19.863,19.863,False,26.895,0.018158,0.836476,0.02636,0.005576,0.1127,0.002422,0.03473,0.07448,1.0,0.091859,0.002894,0.0,1.0,0.0,100.635,110.303,127.002,False,motion_locked_peak,4.41496,2.866384
6.mp4,5,25.0,44.933,mask_left_body,Mask left body,mask_body,green,bg_motion_residual,1,116.016,90.0,90.0,90.0,26.016,26.016,False,40.235,0.02663,0.836395,0.001453,0.003853,0.1127,0.002422,0.03473,0.07448,1.0,0.091859,0.002894,0.0,0.0,0.0,100.635,110.303,127.002,False,stable_mask_roi,5.264352,5.545777
6.mp4,5,25.0,44.933,mask_left_body,Mask left body,mask_body,green,bg_motion_residual,2,109.863,90.0,90.0,90.0,19.863,19.863,False,27.418,0.018147,0.836395,0.026639,0.005653,0.1127,0.002422,0.03473,0.07448,1.0,0.091859,0.002894,0.0,1.0,0.0,100.635,110.303,127.002,False,motion_locked_peak,4.434275,3.065699
6.mp4,5,25.0,44.933,mask_left_body,Mask left body,mask_body,chrom,raw,1,108.105,90.0,90.0,90.0,18.105,18.105,False,62.442,0.033195,0.798305,0.006057,0.007645,0.1127,0.002422,0.03473,0.07448,1.0,0.091859,0.002894,0.0,1.0,0.0,100.635,110.303,127.002,False,motion_locked_peak,5.904712,4.356137
6.mp4,5,25.0,44.933,mask_left_body,Mask left body,mask_body,chrom,raw,2,115.137,90.0,90.0,90.0,25.137,25.137,False,37.58,0.019978,0.798305,0.000756,0.012703,0.1127,0.002422,0.03473,0.07448,1.0,0.091859,0.002894,0.0,0.0,0.0,100.635,110.303,127.002,False,stable_mask_roi,4.850008,4.951433
6.mp4,5,25.0,44.933,mask_left_body,Mask left body,mask_body,chrom,bg_motion_residual,1,108.105,90.0,90.0,90.0,18.105,18.105,False,62.409,0.033235,0.798279,0.006014,0.007711,0.1127,0.002422,0.03473,0.07448,1.0,0.091859,0.002894,0.0,1.0,0.0,100.635,110.303,127.002,False,motion_locked_peak,5.904965,4.536389
6.mp4,5,25.0,44.933,mask_left_body,Mask left body,mask_body,chrom,bg_motion_residual,2,115.137,90.0,90.0,90.0,25.137,25.137,False,37.501,0.019971,0.798279,0.000728,0.012833,0.1127,0.002422,0.03473,0.07448,1.0,0.091859,0.002894,0.0,0.0,0.0,100.635,110.303,127.002,False,stable_mask_roi,4.847661,5.129085
6.mp4,5,25.0,44.933,mask_right_body,Mask right body,mask_body,green,raw,1,99.316,90.0,90.0,90.0,9.316,9.316,False,29.023,0.024108,0.836584,0.048446,0.009822,0.1474,0.002422,0.036833,0.0807,1.0,0.091859,0.002894,0.0,0.0,0.0,110.742,110.303,127.002,True,100bpm_artifact,4.90117,4.333816
6.mp4,5,25.0,44.933,mask_right_body,Mask right body,mask_body,green,raw,2,93.164,90.0,90.0,90.0,3.164,3.164,False,23.171,0.019247,0.836584,0.027314,0.012303,0.1474,0.002422,0.036833,0.0807,1.0,0.091859,0.002894,0.0,0.0,0.0,110.742,110.303,127.002,False,stable_mask_roi,4.318155,4.4508
6.mp4,5,25.0,44.933,mask_right_body,Mask right body,mask_body,green,bg_motion_residual,1,99.316,90.0,90.0,90.0,9.316,9.316,False,29.489,0.024127,0.835416,0.048879,0.009998,0.1474,0.002422,0.036833,0.0807,1.0,0.091859,0.002894,0.0,0.0,0.0,110.742,110.303,127.002,True,100bpm_artifact,4.919331,4.531976
6.mp4,5,25.0,44.933,mask_right_body,Mask right body,mask_body,green,bg_motion_residual,2,93.164,90.0,90.0,90.0,3.164,3.164,False,23.869,0.019529,0.835416,0.026617,0.012352,0.1474,0.002422,0.036833,0.0807,1.0,0.091859,0.002894,0.0,0.0,0.0,110.742,110.303,127.002,False,stable_mask_roi,4.357515,4.67016
6.mp4,5,25.0,44.933,mask_right_body,Mask right body,mask_body,chrom,raw,1,108.984,90.0,90.0,90.0,18.984,18.984,False,34.097,0.025656,0.840734,0.028889,0.021732,0.1474,0.002422,0.036833,0.0807,1.0,0.091859,0.002894,1.0,1.0,0.0,110.742,110.303,127.002,False,motion_locked_peak,5.091614,3.57426
6.mp4,5,25.0,44.933,mask_right_body,Mask right body,mask_body,chrom,raw,2,123.047,90.0,90.0,90.0,33.047,33.047,False,21.763,0.016375,0.840734,0.001002,0.034048,0.1474,0.002422,0.036833,0.0807,1.0,0.091859,0.002894,0.0,0.0,1.0,110.742,110.303,127.002,False,motion_locked_peak,4.152916,2.635562
6.mp4,5,25.0,44.933,mask_right_body,Mask right body,mask_body,chrom,bg_motion_residual,1,109.424,90.0,90.0,90.0,19.424,19.424,False,34.266,0.025632,0.840815,0.023935,0.021529,0.1474,0.002422,0.036833,0.0807,1.0,0.091859,0.002894,1.0,1.0,0.0,110.742,110.303,127.002,False,motion_locked_peak,5.09503,3.757676
6.mp4,5,25.0,44.933,mask_right_body,Mask right body,mask_body,chrom,bg_motion_residual,2,123.047,90.0,90.0,90.0,33.047,33.047,False,21.886,0.016372,0.840815,0.001026,0.033707,0.1474,0.002422,0.036833,0.0807,1.0,0.091859,0.002894,0.0,0.0,1.0,110.742,110.303,127.002,False,motion_locked_peak,4.158443,2.821089
6.mp4,6,30.0,49.933,animal_full,Animal full mask,mask,green,raw,1,96.24,90.0,90.0,90.0,6.24,6.24,False,28.708,0.022421,0.853616,0.004268,0.029959,0.7988,0.002369,0.049289,0.057083,1.0,0.093284,0.002699,0.0,0.0,0.0,109.863,116.455,104.59,True,100bpm_artifact,5.237115,4.537115
6.mp4,6,30.0,49.933,animal_full,Animal full mask,mask,green,raw,2,125.244,90.0,90.0,90.0,35.244,35.244,False,9.471,0.007397,0.853616,0.002296,0.090808,0.7988,0.002369,0.049289,0.057083,1.0,0.093284,0.002699,0.0,0.0,0.0,109.863,116.455,104.59,False,stable_mask_roi,3.381689,3.381689
6.mp4,6,30.0,49.933,animal_full,Animal full mask,mask,green,bg_motion_residual,1,96.24,90.0,90.0,90.0,6.24,6.24,False,28.697,0.022413,0.853667,0.004274,0.029978,0.7988,0.002369,0.049289,0.057083,1.0,0.093284,0.002699,0.0,0.0,0.0,109.863,116.455,104.59,True,100bpm_artifact,5.236451,4.716451
6.mp4,6,30.0,49.933,animal_full,Animal full mask,mask,green,bg_motion_residual,2,125.244,90.0,90.0,90.0,35.244,35.244,False,9.472,0.007398,0.853667,0.002297,0.090826,0.7988,0.002369,0.049289,0.057083,1.0,0.093284,0.002699,0.0,0.0,0.0,109.863,116.455,104.59,False,stable_mask_roi,3.381771,3.561771
6.mp4,6,30.0,49.933,animal_full,Animal full mask,mask,chrom,raw,1,99.756,90.0,90.0,90.0,9.756,9.756,False,22.37,0.019052,0.852771,0.041862,0.029233,0.7988,0.002369,0.049289,0.057083,1.0,0.093284,0.002699,0.0,0.0,0.0,109.863,116.455,104.59,True,100bpm_artifact,4.900598,4.200598
6.mp4,6,30.0,49.933,animal_full,Animal full mask,mask,chrom,raw,2,108.105,90.0,90.0,90.0,18.105,18.105,False,19.5,0.016608,0.852771,0.030381,0.033535,0.7988,0.002369,0.049289,0.057083,1.0,0.093284,0.002699,1.0,0.0,1.0,109.863,116.455,104.59,False,motion_locked_peak,4.465254,2.815254
6.mp4,6,30.0,49.933,animal_full,Animal full mask,mask,chrom,bg_motion_residual,1,99.756,90.0,90.0,90.0,9.756,9.756,False,22.386,0.019236,0.85269,0.040933,0.02847,0.7988,0.002369,0.049289,0.057083,1.0,0.093284,0.002699,0.0,0.0,0.0,109.863,116.455,104.59,True,100bpm_artifact,4.906736,4.386736
6.mp4,6,30.0,49.933,animal_full,Animal full mask,mask,chrom,bg_motion_residual,2,108.105,90.0,90.0,90.0,18.105,18.105,False,18.782,0.016139,0.85269,0.029923,0.033932,0.7988,0.002369,0.049289,0.057083,1.0,0.093284,0.002699,1.0,0.0,1.0,109.863,116.455,104.59,False,motion_locked_peak,4.412641,2.942641
6.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,green,raw,1,95.801,90.0,90.0,90.0,5.801,5.801,False,42.085,0.030512,0.815942,0.010063,0.012591,0.261,0.002369,0.045318,0.080078,1.0,0.093284,0.002699,0.0,0.0,0.0,116.016,116.455,104.59,True,100bpm_artifact,5.518643,4.998643
6.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,green,raw,2,135.352,90.0,90.0,90.0,45.352,45.352,False,12.344,0.008949,0.815942,0.005982,0.042927,0.261,0.002369,0.045318,0.080078,1.0,0.093284,0.002699,0.0,0.0,0.0,116.016,116.455,104.59,False,stable_mask_roi,3.415782,3.595782
6.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,green,bg_motion_residual,1,95.801,90.0,90.0,90.0,5.801,5.801,False,42.195,0.030557,0.815646,0.009968,0.012531,0.261,0.002369,0.045318,0.080078,1.0,0.093284,0.002699,0.0,0.0,0.0,116.016,116.455,104.59,True,100bpm_artifact,5.522625,5.182625
6.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,green,bg_motion_residual,2,135.352,90.0,90.0,90.0,45.352,45.352,False,12.37,0.008958,0.815646,0.005903,0.042745,0.261,0.002369,0.045318,0.080078,1.0,0.093284,0.002699,0.0,0.0,0.0,116.016,116.455,104.59,False,stable_mask_roi,3.418617,3.778617
6.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,chrom,raw,1,116.016,90.0,90.0,90.0,26.016,26.016,False,47.594,0.032767,0.818978,0.000487,0.001734,0.261,0.002369,0.045318,0.080078,1.0,0.093284,0.002699,1.0,1.0,0.0,116.016,116.455,104.59,False,motion_locked_peak,5.687271,4.217271
6.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,chrom,raw,2,107.227,90.0,90.0,90.0,17.227,17.227,False,21.346,0.014696,0.818978,0.027243,0.003865,0.261,0.002369,0.045318,0.080078,1.0,0.093284,0.002699,0.0,0.0,1.0,116.016,116.455,104.59,False,motion_locked_peak,4.189787,2.719787
6.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,chrom,bg_motion_residual,1,116.016,90.0,90.0,90.0,26.016,26.016,False,47.731,0.032855,0.818741,0.000509,0.001717,0.261,0.002369,0.045318,0.080078,1.0,0.093284,0.002699,1.0,1.0,0.0,116.016,116.455,104.59,False,motion_locked_peak,5.692278,4.402278
6.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,chrom,bg_motion_residual,2,107.227,90.0,90.0,90.0,17.227,17.227,False,21.37,0.01471,0.818741,0.027475,0.003836,0.261,0.002369,0.045318,0.080078,1.0,0.093284,0.002699,0.0,0.0,1.0,116.016,116.455,104.59,False,motion_locked_peak,4.191744,2.901744
6.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,green,raw,1,96.68,90.0,90.0,90.0,6.68,6.68,False,24.784,0.020021,0.858837,0.00707,0.032294,0.5492,0.002369,0.071471,0.071136,1.0,0.093284,0.002699,0.0,0.0,0.0,116.016,116.455,104.59,True,100bpm_artifact,4.854371,4.154371
6.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,green,raw,2,126.123,90.0,90.0,90.0,36.123,36.123,False,9.221,0.007449,0.858837,0.00215,0.086797,0.5492,0.002369,0.071471,0.071136,1.0,0.093284,0.002699,0.0,0.0,0.0,116.016,116.455,104.59,False,stable_mask_roi,3.190779,3.190779
6.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,green,bg_motion_residual,1,96.68,90.0,90.0,90.0,6.68,6.68,False,24.791,0.020017,0.858829,0.007064,0.032294,0.5492,0.002369,0.071471,0.071136,1.0,0.093284,0.002699,0.0,0.0,0.0,116.016,116.455,104.59,True,100bpm_artifact,4.854551,4.334551
6.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,green,bg_motion_residual,2,126.123,90.0,90.0,90.0,36.123,36.123,False,9.229,0.007452,0.858829,0.002142,0.086746,0.5492,0.002369,0.071471,0.071136,1.0,0.093284,0.002699,0.0,0.0,0.0,116.016,116.455,104.59,False,stable_mask_roi,3.191764,3.371764
6.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,chrom,raw,1,99.316,90.0,90.0,90.0,9.316,9.316,False,27.645,0.023677,0.844015,0.027812,0.023729,0.5492,0.002369,0.071471,0.071136,1.0,0.093284,0.002699,0.0,0.0,0.0,116.016,116.455,104.59,True,100bpm_artifact,5.086755,4.386755
6.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,chrom,raw,2,107.666,90.0,90.0,90.0,17.666,17.666,False,20.316,0.0174,0.844015,0.04411,0.032289,0.5492,0.002369,0.071471,0.071136,1.0,0.093284,0.002699,0.0,0.0,1.0,116.016,116.455,104.59,False,motion_locked_peak,4.382845,2.732845
6.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,chrom,bg_motion_residual,1,99.316,90.0,90.0,90.0,9.316,9.316,False,27.99,0.023946,0.844216,0.026644,0.023037,0.5492,0.002369,0.071471,0.071136,1.0,0.093284,0.002699,0.0,0.0,0.0,116.016,116.455,104.59,True,100bpm_artifact,5.105728,4.585728
6.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,chrom,bg_motion_residual,2,107.666,90.0,90.0,90.0,17.666,17.666,False,19.727,0.016877,0.844216,0.043045,0.032686,0.5492,0.002369,0.071471,0.071136,1.0,0.093284,0.002699,0.0,0.0,1.0,116.016,116.455,104.59,False,motion_locked_peak,4.336507,2.866507
6.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,raw,1,96.24,90.0,90.0,90.0,6.24,6.24,False,38.518,0.028589,0.82342,0.026829,0.013225,0.3184,0.002369,0.044514,0.079889,1.0,0.093284,0.002699,0.0,0.0,0.0,117.334,116.455,104.59,True,100bpm_artifact,5.417768,4.897768
6.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,raw,2,136.67,90.0,90.0,90.0,46.67,46.67,False,14.336,0.010641,0.82342,0.002825,0.035533,0.3184,0.002369,0.044514,0.079889,1.0,0.093284,0.002699,0.0,0.0,0.0,117.334,116.455,104.59,False,stable_mask_roi,3.663236,3.843236
6.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,bg_motion_residual,1,96.24,90.0,90.0,90.0,6.24,6.24,False,37.976,0.028632,0.823848,0.026667,0.013237,0.3184,0.002369,0.044514,0.079889,1.0,0.093284,0.002699,0.0,0.0,0.0,117.334,116.455,104.59,True,100bpm_artifact,5.403645,5.063645
6.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,bg_motion_residual,2,136.67,90.0,90.0,90.0,46.67,46.67,False,14.034,0.010581,0.823848,0.002938,0.035821,0.3184,0.002369,0.044514,0.079889,1.0,0.093284,0.002699,0.0,0.0,0.0,117.334,116.455,104.59,False,stable_mask_roi,3.639315,3.999315
6.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,raw,1,100.195,90.0,90.0,90.0,10.195,10.195,False,37.79,0.023898,0.828103,0.013194,0.00028,0.3184,0.002369,0.044514,0.079889,1.0,0.093284,0.002699,0.0,0.0,0.0,117.334,116.455,104.59,True,100bpm_artifact,5.281825,4.761825
6.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,raw,2,116.016,90.0,90.0,90.0,26.016,26.016,False,18.088,0.011438,0.828103,0.001747,0.000585,0.3184,0.002369,0.044514,0.079889,1.0,0.093284,0.002699,1.0,1.0,0.0,117.334,116.455,104.59,False,motion_locked_peak,3.92546,2.45546
6.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,bg_motion_residual,1,100.195,90.0,90.0,90.0,10.195,10.195,False,37.709,0.023867,0.828191,0.013265,0.000288,0.3184,0.002369,0.044514,0.079889,1.0,0.093284,0.002699,0.0,0.0,0.0,117.334,116.455,104.59,True,100bpm_artifact,5.278755,4.938755
6.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,bg_motion_residual,2,116.016,90.0,90.0,90.0,26.016,26.016,False,18.063,0.011433,0.828191,0.001783,0.000602,0.3184,0.002369,0.044514,0.079889,1.0,0.093284,0.002699,1.0,1.0,0.0,117.334,116.455,104.59,False,motion_locked_peak,3.92378,2.63378
6.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,green,raw,1,96.68,90.0,90.0,90.0,6.68,6.68,False,24.002,0.021829,0.852732,0.021188,0.041703,0.3089,0.002369,0.094072,0.089567,1.0,0.093284,0.002699,0.0,0.0,0.0,105.029,116.455,104.59,True,100bpm_artifact,4.724307,4.204307
6.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,green,raw,2,136.67,90.0,90.0,90.0,46.67,46.67,False,9.445,0.00859,0.852732,0.002481,0.105978,0.3089,0.002369,0.094072,0.089567,1.0,0.093284,0.002699,0.0,0.0,0.0,105.029,116.455,104.59,False,stable_mask_roi,3.115432,3.295432
6.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,green,bg_motion_residual,1,96.68,90.0,90.0,90.0,6.68,6.68,False,24.1,0.021832,0.853179,0.021392,0.041587,0.3089,0.002369,0.094072,0.089567,1.0,0.093284,0.002699,0.0,0.0,0.0,105.029,116.455,104.59,True,100bpm_artifact,4.727998,4.387998
